dataset,struct_family,lag_window,decay,r2,r,n_pred
Chamau B,lags_plus_roll,5d,HL14,-0.06003390522900731,0.4960826241778742,103
Chamau B,lags_plus_roll,5d,all,-0.06003390522900709,0.4960826241778742,103
Chamau B,lags_plus_roll,7d,none,-0.0626558289015362,0.4236200211044028,103
Chamau B,lags_plus_roll,7d,HL3,-0.0626558289015362,0.42362002110440267,103
Chamau B,lags_plus_roll,7d,HL7,-0.0626558289015362,0.4236200211044028,103
Chamau B,lags_plus_roll,7d,HL14,-0.0626558289015362,0.4236200211044028,103
Chamau B,lags_plus_roll,7d,all,-0.0626558289015362,0.42362002110440267,103
Chamau B,lags_plus_roll,1_3_5,none,-0.06574594551133273,0.49128192043948155,125
Chamau B,lags_plus_roll,1_3_5,HL3,-0.06574594551133273,0.4912819204394815,125
Chamau B,lags_plus_roll,1_3_5,HL7,-0.06574594551133273,0.49128192043948155,125
Chamau B,lags_plus_roll,1_3_5,HL14,-0.06574594551133273,0.4912819204394816,125
Chamau B,lags_plus_roll,1_3_5,all,-0.06574594551133273,0.4912819204394814,125
Chamau B,lags_plus_roll,1_3_5_7,none,-0.06668680343022215,0.42418118686868866,136
Chamau B,lags_plus_roll,1_3_5_7,HL3,-0.06668680343022215,0.42418118686868855,136
Chamau B,lags_plus_roll,1_3_5_7,HL7,-0.06668680343022215,0.42418118686868855,136
Chamau B,lags_plus_roll,1_3_5_7,HL14,-0.06668680343022215,0.42418118686868855,136
Chamau B,lags_plus_roll,1_3_5_7,all,-0.06668680343022215,0.42418118686868855,136
Chamau B,lags_plus_roll,3_5_7,none,-0.07427652196519663,0.435947231932924,125
Chamau B,lags_plus_roll,3_5_7,HL3,-0.07427652196519663,0.43594723193292395,125
Chamau B,lags_plus_roll,3_5_7,HL7,-0.07427652196519663,0.435947231932924,125
Chamau B,lags_plus_roll,3_5_7,HL14,-0.07427652196519663,0.435947231932924,125
Chamau B,lags_plus_roll,3_5_7,all,-0.07427652196519663,0.43594723193292395,125
Chamau B,full_temporal,1d,none,-0.045837885610872764,0.5514878268947672,103
Chamau B,full_temporal,1d,HL3,-0.045837885610872764,0.5514878268947672,103
Chamau B,full_temporal,1d,HL7,-0.045837885610872764,0.5514878268947672,103
Chamau B,full_temporal,1d,HL14,-0.045837885610872764,0.5514878268947672,103
Chamau B,full_temporal,1d,all,-0.045837885610872764,0.5514878268947672,103
Chamau B,full_temporal,3d,none,-0.04020146088888055,0.534123232251313,103
Chamau B,full_temporal,3d,HL3,-0.04020146088888055,0.534123232251313,103
Chamau B,full_temporal,3d,HL7,-0.04020146088888055,0.534123232251313,103
Chamau B,full_temporal,3d,HL14,-0.04020146088888055,0.534123232251313,103
Chamau B,full_temporal,3d,all,-0.04020146088888055,0.534123232251313,103
Chamau B,full_temporal,5d,none,-0.06003390522900709,0.4960826241778742,103
Chamau B,full_temporal,5d,HL3,-0.06003390522900709,0.4960826241778742,103
Chamau B,full_temporal,5d,HL7,-0.06003390522900709,0.4960826241778742,103
Chamau B,full_temporal,5d,HL14,-0.06003390522900731,0.496082624177874,103
Chamau B,full_temporal,5d,all,-0.06003390522900731,0.4960826241778741,103
Chamau B,full_temporal,7d,none,-0.0626558289015362,0.42362002110440267,103
Chamau B,full_temporal,7d,HL3,-0.0626558289015362,0.4236200211044028,103
Chamau B,full_temporal,7d,HL7,-0.0626558289015362,0.4236200211044027,103
Chamau B,full_temporal,7d,HL14,-0.0626558289015362,0.4236200211044028,103
Chamau B,full_temporal,7d,all,-0.0626558289015362,0.4236200211044027,103
Chamau B,full_temporal,1_3_5,none,-0.06574594551133273,0.49128192043948155,125
Chamau B,full_temporal,1_3_5,HL3,-0.06574594551133273,0.4912819204394815,125
Chamau B,full_temporal,1_3_5,HL7,-0.06574594551133273,0.49128192043948143,125
Chamau B,full_temporal,1_3_5,HL14,-0.06574594551133273,0.49128192043948155,125
Chamau B,full_temporal,1_3_5,all,-0.06574594551133273,0.49128192043948143,125
Chamau B,full_temporal,1_3_5_7,none,-0.06668680343022215,0.42418118686868855,136
Chamau B,full_temporal,1_3_5_7,HL3,-0.06668680343022215,0.42418118686868855,136
Chamau B,full_temporal,1_3_5_7,HL7,-0.06668680343022215,0.42418118686868855,136
Chamau B,full_temporal,1_3_5_7,HL14,-0.06668680343022215,0.42418118686868855,136
Chamau B,full_temporal,1_3_5_7,all,-0.06668680343022215,0.42418118686868855,136
Chamau B,full_temporal,3_5_7,none,-0.07427652196519663,0.43594723193292395,125
Chamau B,full_temporal,3_5_7,HL3,-0.07427652196519663,0.435947231932924,125
Chamau B,full_temporal,3_5_7,HL7,-0.07427652196519707,0.43594723193292406,125
Chamau B,full_temporal,3_5_7,HL14,-0.07427652196519663,0.43594723193292395,125
Chamau B,full_temporal,3_5_7,all,-0.07427652196519663,0.435947231932924,125
Aeschi,lags_only,1d,none,-0.9212488692457632,0.37535410240122863,32
Aeschi,lags_only,1d,HL3,-0.9212488692457632,0.3753541024012286,32
Aeschi,lags_only,1d,HL7,-0.9212488692457632,0.37535410240122863,32
Aeschi,lags_only,1d,HL14,-0.9212488692457632,0.3753541024012286,32
Aeschi,lags_only,1d,all,-0.921248869245763,0.3753541024012287,32
Aeschi,lags_only,3d,none,-0.00959386539488416,0.18620903655112103,32
Aeschi,lags_only,3d,HL3,-0.009593865394883938,0.1862090365511209,32
Aeschi,lags_only,3d,HL7,-0.00959386539488416,0.18620903655112106,32
Aeschi,lags_only,3d,HL14,-0.009593865394883938,0.18620903655112114,32
Aeschi,lags_only,3d,all,-0.00959386539488416,0.1862090365511211,32
Aeschi,lags_only,5d,none,-0.4174309110600418,0.15191226258610918,32
Aeschi,lags_only,5d,HL3,-0.4174309110600418,0.15191226258610907,32
Aeschi,lags_only,5d,HL7,-0.4174309110600418,0.1519122625861091,32
Aeschi,lags_only,5d,HL14,-0.4174309110600416,0.15191226258610907,32
Aeschi,lags_only,5d,all,-0.41743091106004204,0.15191226258610907,32
Aeschi,lags_only,7d,none,-0.6481437485564485,0.14219979033158026,32
Aeschi,lags_only,7d,HL3,-0.6481437485564481,0.14219979033158026,32
Aeschi,lags_only,7d,HL7,-0.6481437485564481,0.14219979033158023,32
Aeschi,lags_only,7d,HL14,-0.6481437485564485,0.14219979033158023,32
Aeschi,lags_only,7d,all,-0.6481437485564483,0.14219979033158026,32
Aeschi,lags_only,1_3_5,none,-0.7657387765361063,0.21040467881255934,58
Aeschi,lags_only,1_3_5,HL3,-0.7657387765361068,0.2104046788125593,58
Aeschi,lags_only,1_3_5,HL7,-0.7657387765361066,0.21040467881255942,58
Aeschi,lags_only,1_3_5,HL14,-0.7657387765361068,0.21040467881255936,58
Aeschi,lags_only,1_3_5,all,-0.7657387765361063,0.21040467881255942,58
Aeschi,lags_only,1_3_5_7,none,-0.4341457951052128,0.25436538639221745,71
Aeschi,lags_only,1_3_5_7,HL3,-0.43414579510521323,0.2543653863922172,71
Aeschi,lags_only,1_3_5_7,HL7,-0.43414579510521323,0.2543653863922172,71
Aeschi,lags_only,1_3_5_7,HL14,-0.43414579510521323,0.2543653863922174,71
Aeschi,lags_only,1_3_5_7,all,-0.43414579510521323,0.2543653863922172,71
Aeschi,lags_only,3_5_7,none,-0.3018844763420896,0.16693739806407343,58
Aeschi,lags_only,3_5_7,HL3,-0.30188447634208937,0.16693739806407334,58
Aeschi,lags_only,3_5_7,HL7,-0.3018844763420896,0.16693739806407326,58
Aeschi,lags_only,3_5_7,HL14,-0.3018844763420896,0.16693739806407323,58
Aeschi,lags_only,3_5_7,all,-0.30188447634208937,0.16693739806407337,58
Aeschi,roll_mean_only,1d,none,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,1d,HL3,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_mean_only,1d,HL7,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,1d,HL14,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,1d,all,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,3d,none,-1.4385304782235782,0.21074160956026244,97
Aeschi,roll_mean_only,3d,HL3,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_mean_only,3d,HL7,-1.4385304782235773,0.21074160956026233,97
Aeschi,roll_mean_only,3d,HL14,-1.4385304782235777,0.21074160956026244,97
Aeschi,roll_mean_only,3d,all,-1.4385304782235773,0.2107416095602624,97
Aeschi,roll_mean_only,5d,none,-1.4385304782235773,0.21074160956026236,97
Aeschi,roll_mean_only,5d,HL3,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_mean_only,5d,HL7,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_mean_only,5d,HL14,-1.4385304782235773,0.2107416095602624,97
Aeschi,roll_mean_only,5d,all,-1.4385304782235782,0.2107416095602624,97
Aeschi,roll_mean_only,7d,none,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,7d,HL3,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_mean_only,7d,HL7,-1.4385304782235782,0.21074160956026244,97
Aeschi,roll_mean_only,7d,HL14,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_mean_only,7d,all,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_mean_only,1_3_5,none,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_mean_only,1_3_5,HL3,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,1_3_5,HL7,-1.4385304782235782,0.21074160956026247,97
Aeschi,roll_mean_only,1_3_5,HL14,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_mean_only,1_3_5,all,-1.4385304782235768,0.2107416095602625,97
Aeschi,roll_mean_only,1_3_5_7,none,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_mean_only,1_3_5_7,HL3,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,1_3_5_7,HL7,-1.4385304782235768,0.2107416095602625,97
Aeschi,roll_mean_only,1_3_5_7,HL14,-1.4385304782235777,0.21074160956026247,97
Aeschi,roll_mean_only,1_3_5_7,all,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_mean_only,3_5_7,none,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_mean_only,3_5_7,HL3,-1.4385304782235777,0.2107416095602624,97
Aeschi,roll_mean_only,3_5_7,HL7,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_mean_only,3_5_7,HL14,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_mean_only,3_5_7,all,-1.4385304782235773,0.2107416095602624,97
Aeschi,roll_sum_only,1d,none,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,1d,HL3,-1.4385304782235782,0.21074160956026244,97
Aeschi,roll_sum_only,1d,HL7,-1.4385304782235777,0.21074160956026247,97
Aeschi,roll_sum_only,1d,HL14,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,1d,all,-1.4385304782235777,0.21074160956026242,97
Aeschi,roll_sum_only,3d,none,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,3d,HL3,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_sum_only,3d,HL7,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,3d,HL14,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_sum_only,3d,all,-1.4385304782235768,0.21074160956026255,97
Aeschi,roll_sum_only,5d,none,-1.4385304782235773,0.21074160956026264,97
Aeschi,roll_sum_only,5d,HL3,-1.4385304782235777,0.21074160956026242,97
Aeschi,roll_sum_only,5d,HL7,-1.4385304782235777,0.2107416095602624,97
Aeschi,roll_sum_only,5d,HL14,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_sum_only,5d,all,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,7d,none,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_sum_only,7d,HL3,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,7d,HL7,-1.4385304782235773,0.2107416095602624,97
Aeschi,roll_sum_only,7d,HL14,-1.4385304782235768,0.21074160956026244,97
Aeschi,roll_sum_only,7d,all,-1.4385304782235773,0.21074160956026233,97
Aeschi,roll_sum_only,1_3_5,none,-1.4385304782235777,0.2107416095602624,97
Aeschi,roll_sum_only,1_3_5,HL3,-1.4385304782235773,0.21074160956026247,97
Aeschi,roll_sum_only,1_3_5,HL7,-1.4385304782235768,0.2107416095602625,97
Aeschi,roll_sum_only,1_3_5,HL14,-1.4385304782235773,0.2107416095602624,97
Aeschi,roll_sum_only,1_3_5,all,-1.4385304782235777,0.2107416095602625,97
Aeschi,roll_sum_only,1_3_5_7,none,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_sum_only,1_3_5_7,HL3,-1.4385304782235777,0.21074160956026242,97
Aeschi,roll_sum_only,1_3_5_7,HL7,-1.4385304782235773,0.21074160956026233,97
Aeschi,roll_sum_only,1_3_5_7,HL14,-1.4385304782235773,0.21074160956026253,97
Aeschi,roll_sum_only,1_3_5_7,all,-1.4385304782235773,0.21074160956026255,97
Aeschi,roll_sum_only,3_5_7,none,-1.4385304782235782,0.21074160956026233,97
Aeschi,roll_sum_only,3_5_7,HL3,-1.4385304782235773,0.2107416095602625,97
Aeschi,roll_sum_only,3_5_7,HL7,-1.4385304782235773,0.21074160956026242,97
Aeschi,roll_sum_only,3_5_7,HL14,-1.4385304782235773,0.21074160956026244,97
Aeschi,roll_sum_only,3_5_7,all,-1.4385304782235773,0.21074160956026242,97
Aeschi,lags_plus_roll,1d,none,-1.361955092582546,0.24460596560467407,110
Aeschi,lags_plus_roll,1d,HL3,-1.361955092582546,0.24460596560467399,110
Aeschi,lags_plus_roll,1d,HL7,-1.3619550925825465,0.24460596560467407,110
Aeschi,lags_plus_roll,1d,HL14,-1.361955092582546,0.24460596560467396,110
Aeschi,lags_plus_roll,1d,all,-1.3619550925825457,0.244605965604674,110
Aeschi,lags_plus_roll,3d,none,-0.027395055538518953,0.12570638310509746,110
Aeschi,lags_plus_roll,3d,HL3,-0.027395055538518953,0.1257063831050974,110
Aeschi,lags_plus_roll,3d,HL7,-0.027395055538518953,0.12570638310509738,110
Aeschi,lags_plus_roll,3d,HL14,-0.02739505553851851,0.12570638310509752,110
Aeschi,lags_plus_roll,3d,all,-0.02739505553851851,0.12570638310509774,110
Aeschi,lags_plus_roll,5d,none,-0.15631114483453157,-0.09286775015496597,110
Aeschi,lags_plus_roll,5d,HL3,-0.15631114483453157,-0.09286775015496612,110
Aeschi,lags_plus_roll,5d,HL7,-0.15631114483453157,-0.09286775015496623,110
Aeschi,lags_plus_roll,5d,HL14,-0.15631114483453135,-0.09286775015496596,110
Aeschi,lags_plus_roll,5d,all,-0.15631114483453157,-0.09286775015496611,110
Aeschi,lags_plus_roll,7d,none,0.0459017755776715,0.24865420762427082,110
Aeschi,lags_plus_roll,7d,HL3,0.04590177557767128,0.24865420762427082,110
Aeschi,lags_plus_roll,7d,HL7,0.0459017755776715,0.24865420762427087,110
Aeschi,lags_plus_roll,7d,HL14,0.0459017755776715,0.24865420762427082,110
Aeschi,lags_plus_roll,7d,all,0.04590177557767128,0.24865420762427076,110
Aeschi,lags_plus_roll,1_3_5,none,-0.12257708160141134,-0.07505844154063626,136
Aeschi,lags_plus_roll,1_3_5,HL3,-0.12257708160141112,-0.0750584415406363,136
Aeschi,lags_plus_roll,1_3_5,HL7,-0.12257708160141134,-0.07505844154063653,136
Aeschi,lags_plus_roll,1_3_5,HL14,-0.12257708160141134,-0.07505844154063646,136
Aeschi,lags_plus_roll,1_3_5,all,-0.12257708160141112,-0.07505844154063587,136
Aeschi,lags_plus_roll,1_3_5_7,none,-0.1527008043090654,0.07774246229427392,149
Aeschi,lags_plus_roll,1_3_5_7,HL3,-0.1527008043090654,0.07774246229427396,149
Aeschi,lags_plus_roll,1_3_5_7,HL7,-0.1527008043090654,0.07774246229427408,149
Aeschi,lags_plus_roll,1_3_5_7,HL14,-0.1527008043090654,0.07774246229427406,149
Aeschi,lags_plus_roll,1_3_5_7,all,-0.15270080430906563,0.07774246229427391,149
Aeschi,lags_plus_roll,3_5_7,none,-0.16692284038943983,0.10027990016801708,136
Aeschi,lags_plus_roll,3_5_7,HL3,-0.16692284038944027,0.10027990016801683,136
Aeschi,lags_plus_roll,3_5_7,HL7,-0.16692284038943983,0.10027990016801706,136
Aeschi,lags_plus_roll,3_5_7,HL14,-0.16692284038943983,0.10027990016801698,136
Aeschi,lags_plus_roll,3_5_7,all,-0.16692284038943983,0.1002799001680171,136
Aeschi,full_temporal,1d,none,-1.3619550925825465,0.24460596560467393,110
Aeschi,full_temporal,1d,HL3,-1.3619550925825465,0.244605965604674,110
Aeschi,full_temporal,1d,HL7,-1.361955092582546,0.24460596560467407,110
Aeschi,full_temporal,1d,HL14,-1.3619550925825465,0.24460596560467399,110
Aeschi,full_temporal,1d,all,-1.3619550925825465,0.244605965604674,110
Aeschi,full_temporal,3d,none,-0.02739505553851873,0.12570638310509755,110
Aeschi,full_temporal,3d,HL3,-0.027395055538518953,0.12570638310509755,110
Aeschi,full_temporal,3d,HL7,-0.027395055538518953,0.12570638310509738,110
Aeschi,full_temporal,3d,HL14,-0.02739505553851873,0.12570638310509746,110
Aeschi,full_temporal,3d,all,-0.02739505553851873,0.12570638310509732,110
Aeschi,full_temporal,5d,none,-0.15631114483453135,-0.09286775015496587,110
Aeschi,full_temporal,5d,HL3,-0.15631114483453157,-0.09286775015496634,110
Aeschi,full_temporal,5d,HL7,-0.15631114483453157,-0.09286775015496591,110
Aeschi,full_temporal,5d,HL14,-0.15631114483453157,-0.09286775015496618,110
Aeschi,full_temporal,5d,all,-0.15631114483453157,-0.09286775015496596,110
Aeschi,full_temporal,7d,none,0.0459017755776715,0.24865420762427098,110
Aeschi,full_temporal,7d,HL3,0.0459017755776715,0.24865420762427093,110
Aeschi,full_temporal,7d,HL7,0.0459017755776715,0.2486542076242707,110
Aeschi,full_temporal,7d,HL14,0.0459017755776715,0.24865420762427093,110
Aeschi,full_temporal,7d,all,0.0459017755776715,0.24865420762427085,110
Aeschi,full_temporal,1_3_5,none,-0.12257708160141134,-0.07505844154063632,136
Aeschi,full_temporal,1_3_5,HL3,-0.12257708160141112,-0.075058441540636,136
Aeschi,full_temporal,1_3_5,HL7,-0.12257708160141112,-0.0750584415406361,136
Aeschi,full_temporal,1_3_5,HL14,-0.12257708160141112,-0.07505844154063632,136
Aeschi,full_temporal,1_3_5,all,-0.12257708160141112,-0.0750584415406361,136
Aeschi,full_temporal,1_3_5_7,none,-0.1527008043090654,0.077742462294274,149
Aeschi,full_temporal,1_3_5_7,HL3,-0.1527008043090654,0.07774246229427399,149
Aeschi,full_temporal,1_3_5_7,HL7,-0.1527008043090654,0.077742462294274,149
Aeschi,full_temporal,1_3_5_7,HL14,-0.1527008043090654,0.07774246229427408,149
Aeschi,full_temporal,1_3_5_7,all,-0.1527008043090654,0.07774246229427412,149
Aeschi,full_temporal,3_5_7,none,-0.16692284038943983,0.10027990016801704,136
Aeschi,full_temporal,3_5_7,HL3,-0.16692284038944005,0.10027990016801691,136
Aeschi,full_temporal,3_5_7,HL7,-0.16692284038944005,0.1002799001680169,136
Aeschi,full_temporal,3_5_7,HL14,-0.16692284038943983,0.100279900168017,136
Aeschi,full_temporal,3_5_7,all,-0.16692284038943983,0.10027990016801702,136
